order_item_id,order_id,product_id,quantity,unit_price,discount_amount,gross_sales,net_sales,customer_id,order_status,order_timestamp,shipping_fee,product_name,category,subcategory,unit_cost,list_price,first_name,last_name,email,state,city,signup_date,order_date,profit
OI00000103,O0000047,P00018,1,254.26,0.0,254.26,254.26,C000970,completed,2025-06-15 14:56:00,9.63,Speaker 18,Electronics,Speaker,131.24,254.26,Noah,Johnson,noah.johnson970@example.com,TX,Dallas,2026-05-14,2025-06-15,123.01999999999998
OI00000104,O0000048,P00094,3,170.95,0.0,512.8499999999999,512.8499999999999,C003051,processing,2025-05-06 08:14:00,4.07,Tea 94,Grocery,Tea,116.61,170.95,James,Patel,james.patel3051@example.com,NJ,Jersey City,2024-10-07,2025-05-06,163.01999999999992
OI00000105,O0000048,P00006,2,177.84,35.57,355.68,320.11,C003051,processing,2025-05-06 08:14:00,4.07,Smart Watch 6,Electronics,Smart Watch,119.71,177.84,James,Patel,james.patel3051@example.com,NJ,Jersey City,2024-10-07,2025-05-06,80.69000000000003
OI00000106,O0000048,P00072,1,202.05,10.1,202.05,191.95000000000002,C003051,processing,2025-05-06 08:14:00,4.07,Yoga Mat 72,Fitness,Yoga Mat,121.98,202.05,James,Patel,james.patel3051@example.com,NJ,Jersey City,2024-10-07,2025-05-06,69.97000000000001
OI00000107,O0000049,P00077,2,84.78,0.0,169.56,169.56,C002810,cancelled,2026-07-27 22:59:00,6.01,Dumbbells 77,Fitness,Dumbbells,52.93,84.78,Sophia,Garcia,sophia.garcia2810@example.com,NC,Charlotte,2024-12-08,2026-07-27,63.7
OI00000108,O0000049,P00026,1,99.28,4.96,99.28,94.32000000000001,C002810,cancelled,2026-07-27 22:59:00,6.01,Desk 26,Home,Desk,65.2,99.28,Sophia,Garcia,sophia.garcia2810@example.com,NC,Charlotte,2024-12-08,2026-07-27,29.120000000000005
OI00000109,O0000049,P00029,2,60.69,0.0,121.38,121.38,C002810,cancelled,2026-07-27 22:59:00,6.01,Lamp 29,Home,Lamp,47.02,60.69,Sophia,Garcia,sophia.garcia2810@example.com,NC,Charlotte,2024-12-08,2026-07-27,27.33999999999999
OI00000110,O0000050,P00081,2,81.39,0.0,162.78,162.78,C002820,shipped,2026-03-23 21:30:00,2.05,Snacks 81,Grocery,Snacks,42.15,81.39,James,Patel,james.patel2820@example.com,NJ,Jersey City,2024-02-23,2026-03-23,78.48
OI00000111,O0000050,P00080,2,208.47,0.0,416.94,416.94,C002820,shipped,2026-03-23 21:30:00,2.05,Resistance Band 80,Fitness,Resistance Band,147.63,208.47,James,Patel,james.patel2820@example.com,NJ,Jersey City,2024-02-23,2026-03-23,121.68
OI00000112,O0000050,P00026,1,99.28,0.0,99.28,99.28,C002820,shipped,2026-03-23 21:30:00,2.05,Desk 26,Home,Desk,65.2,99.28,James,Patel,james.patel2820@example.com,NJ,Jersey City,2024-02-23,2026-03-23,34.08
OI00000113,O0000050,P00016,2,49.99,0.0,99.98,99.98,C002820,shipped,2026-03-23 21:30:00,2.05,Speaker 16,Electronics,Speaker,34.16,49.99,James,Patel,james.patel2820@example.com,NJ,Jersey City,2024-02-23,2026-03-23,31.66000000000001
OI00000114,O0000051,P00072,3,202.05,0.0,606.1500000000001,606.1500000000001,C000241,completed,2025-11-11 15:57:00,5.83,Yoga Mat 72,Fitness,Yoga Mat,121.98,202.05,Emma,Patel,emma.patel241@example.com,PA,Philadelphia,2024-11-28,2025-11-11,240.2100000000001
OI00000115,O0000051,P00044,2,298.75,59.75,597.5,537.75,C000241,completed,2025-11-11 15:57:00,5.83,Hair Care 44,Beauty,Hair Care,168.48,298.75,Emma,Patel,emma.patel241@example.com,PA,Philadelphia,2024-11-28,2025-11-11,200.79000000000002
OI00000116,O0000051,P00012,4,323.74,0.0,1294.96,1294.96,C000241,completed,2025-11-11 15:57:00,5.83,Keyboard 12,Electronics,Keyboard,150.75,323.74,Emma,Patel,emma.patel241@example.com,PA,Philadelphia,2024-11-28,2025-11-11,691.96
OI00000117,O0000052,P00083,3,34.76,0.0,104.28,104.28,C001899,completed,2025-11-17 08:31:00,12.45,Protein Bar 83,Grocery,Protein Bar,15.99,34.76,Mia,Taylor,mia.taylor1899@example.com,GA,Savannah,2025-04-16,2025-11-17,56.31
OI00000118,O0000052,P00009,3,284.82,0.0,854.46,854.46,C001899,completed,2025-11-17 08:31:00,12.45,Mouse 9,Electronics,Mouse,142.26,284.82,Mia,Taylor,mia.taylor1899@example.com,GA,Savannah,2025-04-16,2025-11-17,427.68000000000006
OI00000119,O0000053,P00020,1,244.51,36.68,244.51,207.82999999999998,C004882,completed,2025-09-13 14:08:00,9.87,Speaker 20,Electronics,Speaker,117.09,244.51,Sophia,Brown,sophia.brown4882@example.com,VA,Richmond,2024-05-09,2025-09-13,90.73999999999998
OI00000120,O0000054,P00037,2,114.06,22.81,228.12,205.31,C001173,shipped,2026-04-20 15:10:00,6.38,Desk 37,Home,Desk,72.92,114.06,Liam,Brown,liam.brown1173@example.com,IA,Des Moines,2026-05-04,2026-04-20,59.47
OI00000121,O0000054,P00071,3,126.6,37.98,379.79999999999995,341.81999999999994,C001173,shipped,2026-04-20 15:10:00,6.38,Resistance Band 71,Fitness,Resistance Band,75.86,126.6,Liam,Brown,liam.brown1173@example.com,IA,Des Moines,2026-05-04,2026-04-20,114.23999999999995
OI00000122,O0000054,P00049,3,54.89,24.7,164.67000000000002,139.97000000000003,C001173,shipped,2026-04-20 15:10:00,6.38,Makeup 49,Beauty,Makeup,40.59,54.89,Liam,Brown,liam.brown1173@example.com,IA,Des Moines,2026-05-04,2026-04-20,18.200000000000017
OI00000123,O0000055,P00029,2,60.69,18.21,121.38,103.16999999999999,C002661,completed,2026-08-22 18:19:00,2.55,Lamp 29,Home,Lamp,47.02,60.69,Lucas,Anderson,lucas.anderson2661@example.com,NC,Charlotte,2025-02-06,2026-08-22,9.129999999999981
OI00000124,O0000055,P00093,3,216.59,0.0,649.77,649.77,C002661,completed,2026-08-22 18:19:00,2.55,Coffee 93,Grocery,Coffee,166.92,216.59,Lucas,Anderson,lucas.anderson2661@example.com,NC,Charlotte,2025-02-06,2026-08-22,149.01
OI00000125,O0000055,P00099,4,141.49,0.0,565.96,565.96,C002661,completed,2026-08-22 18:19:00,2.55,Tea 99,Grocery,Tea,71.81,141.49,Lucas,Anderson,lucas.anderson2661@example.com,NC,Charlotte,2025-02-06,2026-08-22,278.72
OI00000126,O0000056,P00093,1,216.59,0.0,216.59,216.59,C004008,completed,2025-03-28 15:04:00,0.82,Coffee 93,Grocery,Coffee,166.92,216.59,Noah,Anderson,noah.anderson4008@example.com,VA,Norfolk,2024-04-19,2025-03-28,49.670000000000016
OI00000127,O0000057,P00053,2,19.52,0.0,39.04,39.04,C000760,completed,2026-04-11 12:17:00,7.07,Skin Care 53,Beauty,Skin Care,9.75,19.52,Mason,Taylor,mason.taylor760@example.com,VA,Norfolk,2024-08-21,2026-04-11,19.54
OI00000128,O0000057,P00018,2,254.26,0.0,508.52,508.52,C000760,completed,2026-04-11 12:17:00,7.07,Speaker 18,Electronics,Speaker,131.24,254.26,Mason,Taylor,mason.taylor760@example.com,VA,Norfolk,2024-08-21,2026-04-11,246.03999999999996
OI00000129,O0000057,P00042,4,71.26,28.5,285.04,256.54,C000760,completed,2026-04-11 12:17:00,7.07,Fragrance 42,Beauty,Fragrance,37.29,71.26,Mason,Taylor,mason.taylor760@example.com,VA,Norfolk,2024-08-21,2026-04-11,107.38000000000002
OI00000130,O0000058,P00044,2,298.75,0.0,597.5,597.5,C003779,completed,2026-08-18 12:44:00,12.08,Hair Care 44,Beauty,Hair Care,168.48,298.75,Olivia,Garcia,olivia.garcia3779@example.com,NY,Buffalo,2026-03-02,2026-08-18,260.54
OI00000131,O0000058,P00059,3,47.75,14.33,143.25,128.92,C003779,completed,2026-08-18 12:44:00,12.08,Fragrance 59,Beauty,Fragrance,37.14,47.75,Olivia,Garcia,olivia.garcia3779@example.com,NY,Buffalo,2026-03-02,2026-08-18,17.499999999999986
OI00000132,O0000058,P00009,2,284.82,0.0,569.64,569.64,C003779,completed,2026-08-18 12:44:00,12.08,Mouse 9,Electronics,Mouse,142.26,284.82,Olivia,Garcia,olivia.garcia3779@example.com,NY,Buffalo,2026-03-02,2026-08-18,285.12
OI00000133,O0000058,P00032,3,56.41,0.0,169.23,169.23,C003779,completed,2026-08-18 12:44:00,12.08,Desk 32,Home,Desk,43.33,56.41,Olivia,Garcia,olivia.garcia3779@example.com,NY,Buffalo,2026-03-02,2026-08-18,39.23999999999998
OI00000134,O0000059,P00039,1,168.78,25.32,168.78,143.46,C004378,completed,2025-07-19 09:33:00,3.26,Lamp 39,Home,Lamp,101.75,168.78,Lucas,Miller,lucas.miller4378@example.com,TX,Dallas,2025-11-12,2025-07-19,41.71000000000001
OI00000135,O0000060,P00089,2,169.74,33.95,339.48,305.53000000000003,C004270,cancelled,2025-07-06 14:59:00,0.56,Cereal 89,Grocery,Cereal,85.41,169.74,James,Davis,james.davis4270@example.com,IL,Chicago,2024-07-10,2025-07-06,134.71000000000004
OI00000136,O0000060,P00005,1,155.76,0.0,155.76,155.76,C004270,cancelled,2025-07-06 14:59:00,0.56,Speaker 5,Electronics,Speaker,73.25,155.76,James,Davis,james.davis4270@example.com,IL,Chicago,2024-07-10,2025-07-06,82.50999999999999
OI00000137,O0000060,P00080,2,208.47,20.85,416.94,396.09,C004270,cancelled,2025-07-06 14:59:00,0.56,Resistance Band 80,Fitness,Resistance Band,147.63,208.47,James,Davis,james.davis4270@example.com,IL,Chicago,2024-07-10,2025-07-06,100.82999999999998
OI00000138,O0000060,P00015,4,88.23,0.0,352.92,352.92,C004270,cancelled,2025-07-06 14:59:00,0.56,Smart Watch 15,Electronics,Smart Watch,50.43,88.23,James,Davis,james.davis4270@example.com,IL,Chicago,2024-07-10,2025-07-06,151.20000000000002
OI00000139,O0000061,P00084,4,294.01,176.41,1176.04,999.63,C004546,completed,2025-11-20 18:04:00,4.7,Cereal 84,Grocery,Cereal,146.47,294.01,Olivia,Thomas,olivia.thomas4546@example.com,FL,Miami,2025-09-20,2025-11-20,413.75
OI00000140,O0000062,P00077,1,84.78,0.0,84.78,84.78,C002677,processing,2025-08-06 22:20:00,10.93,Dumbbells 77,Fitness,Dumbbells,52.93,84.78,Noah,Davis,noah.davis2677@example.com,VA,Norfolk,2024-08-05,2025-08-06,31.85
OI00000141,O0000062,P00049,1,54.89,0.0,54.89,54.89,C002677,processing,2025-08-06 22:20:00,10.93,Makeup 49,Beauty,Makeup,40.59,54.89,Noah,Davis,noah.davis2677@example.com,VA,Norfolk,2024-08-05,2025-08-06,14.299999999999997
OI00000142,O0000062,P00063,4,168.72,101.23,674.88,573.65,C002677,processing,2025-08-06 22:20:00,10.93,Tracker 63,Fitness,Tracker,111.27,168.72,Noah,Davis,noah.davis2677@example.com,VA,Norfolk,2024-08-05,2025-08-06,128.57
OI00000143,O0000062,P00081,4,81.39,0.0,325.56,325.56,C002677,processing,2025-08-06 22:20:00,10.93,Snacks 81,Grocery,Snacks,42.15,81.39,Noah,Davis,noah.davis2677@example.com,VA,Norfolk,2024-08-05,2025-08-06,156.96
OI00000144,O0000063,P00065,4,260.42,104.17,1041.68,937.5100000000001,C003126,completed,2026-05-06 15:47:00,5.68,Resistance Band 65,Fitness,Resistance Band,132.45,260.42,Sophia,Garcia,sophia.garcia3126@example.com,IL,Springfield,2025-04-14,2026-05-06,407.71000000000015
OI00000145,O0000063,P00060,1,198.57,0.0,198.57,198.57,C003126,completed,2026-05-06 15:47:00,5.68,Hair Care 60,Beauty,Hair Care,152.1,198.57,Sophia,Garcia,sophia.garcia3126@example.com,IL,Springfield,2025-04-14,2026-05-06,46.47
OI00000146,O0000064,P00018,3,254.26,0.0,762.78,762.78,C003245,completed,2026-09-12 17:16:00,13.32,Speaker 18,Electronics,Speaker,131.24,254.26,Ethan,Thomas,ethan.thomas3245@example.com,PA,Pittsburgh,2025-04-05,2026-09-12,369.05999999999995
OI00000147,O0000064,P00023,1,107.82,10.78,107.82,97.03999999999999,C003245,completed,2026-09-12 17:16:00,13.32,Desk 23,Home,Desk,82.42,107.82,Ethan,Thomas,ethan.thomas3245@example.com,PA,Pittsburgh,2025-04-05,2026-09-12,14.61999999999999
OI00000148,O0000064,P00061,1,197.04,29.56,197.04,167.48,C003245,completed,2026-09-12 17:16:00,13.32,Dumbbells 61,Fitness,Dumbbells,98.43,197.04,Ethan,Thomas,ethan.thomas3245@example.com,PA,Pittsburgh,2025-04-05,2026-09-12,69.04999999999998
OI00000149,O0000064,P00093,1,216.59,0.0,216.59,216.59,C003245,completed,2026-09-12 17:16:00,13.32,Coffee 93,Grocery,Coffee,166.92,216.59,Ethan,Thomas,ethan.thomas3245@example.com,PA,Pittsburgh,2025-04-05,2026-09-12,49.670000000000016
OI00000150,O0000065,P00038,3,234.51,0.0,703.53,703.53,C004879,completed,2026-05-07 11:36:00,0.25,Cookware 38,Home,Cookware,114.53,234.51,Ethan,Brown,ethan.brown4879@example.com,NJ,Jersey City,2024-09-02,2026-05-07,359.93999999999994
OI00000151,O0000065,P00082,1,21.53,3.23,21.53,18.3,C004879,completed,2026-05-07 11:36:00,0.25,Coffee 82,Grocery,Coffee,12.21,21.53,Ethan,Brown,ethan.brown4879@example.com,NJ,Jersey City,2024-09-02,2026-05-07,6.09
OI00000152,O0000066,P00009,4,284.82,0.0,1139.28,1139.28,C004870,completed,2026-06-19 12:57:00,4.31,Mouse 9,Electronics,Mouse,142.26,284.82,Liam,Wilson,liam.wilson4870@example.com,MO,Kansas City,2026-04-04,2026-06-19,570.24
OI00000153,O0000066,P00094,3,170.95,51.28,512.8499999999999,461.56999999999994,C004870,completed,2026-06-19 12:57:00,4.31,Tea 94,Grocery,Tea,116.61,170.95,Liam,Wilson,liam.wilson4870@example.com,MO,Kansas City,2026-04-04,2026-06-19,111.73999999999995
OI00000154,O0000066,P00005,4,155.76,62.3,623.04,560.74,C004870,completed,2026-06-19 12:57:00,4.31,Speaker 5,Electronics,Speaker,73.25,155.76,Liam,Wilson,liam.wilson4870@example.com,MO,Kansas City,2026-04-04,2026-06-19,267.74
OI00000155,O0000067,P00018,3,254.26,76.28,762.78,686.5,C001399,completed,2026-01-15 21:49:00,13.34,Speaker 18,Electronics,Speaker,131.24,254.26,Mason,Lee,mason.lee1399@example.com,PA,Philadelphia,2024-04-05,2026-01-15,292.78
OI00000156,O0000067,P00025,2,135.64,27.13,271.28,244.14999999999998,C001399,completed,2026-01-15 21:49:00,13.34,Lamp 25,Home,Lamp,88.29,135.64,Mason,Lee,mason.lee1399@example.com,PA,Philadelphia,2024-04-05,2026-01-15,67.56999999999996
OI00000157,O0000067,P00065,1,260.42,26.04,260.42,234.38000000000002,C001399,completed,2026-01-15 21:49:00,13.34,Resistance Band 65,Fitness,Resistance Band,132.45,260.42,Mason,Lee,mason.lee1399@example.com,PA,Philadelphia,2024-04-05,2026-01-15,101.93000000000004
OI00000158,O0000068,P00030,2,213.27,0.0,426.54,426.54,C001176,completed,2026-08-21 15:46:00,8.08,Cookware 30,Home,Cookware,103.74,213.27,Olivia,Patel,olivia.patel1176@example.com,GA,Savannah,2025-01-15,2026-08-21,219.06000000000003
OI00000159,O0000069,P00073,3,138.27,0.0,414.81000000000006,414.81000000000006,C001537,shipped,2026-04-08 22:05:00,6.93,Bottle 73,Fitness,Bottle,68.28,138.27,James,Taylor,james.taylor1537@example.com,FL,Orlando,2024-09-20,2026-04-08,209.97000000000006
OI00000160,O0000069,P00032,3,56.41,0.0,169.23,169.23,C001537,shipped,2026-04-08 22:05:00,6.93,Desk 32,Home,Desk,43.33,56.41,James,Taylor,james.taylor1537@example.com,FL,Orlando,2024-09-20,2026-04-08,39.23999999999998
OI00000161,O0000069,P00014,3,158.43,0.0,475.29,475.29,C001537,shipped,2026-04-08 22:05:00,6.93,Keyboard 14,Electronics,Keyboard,105.19,158.43,James,Taylor,james.taylor1537@example.com,FL,Orlando,2024-09-20,2026-04-08,159.72000000000003
OI00000162,O0000070,P00082,1,21.53,0.0,21.53,21.53,C001310,completed,2026-02-05 16:06:00,1.24,Coffee 82,Grocery,Coffee,12.21,21.53,Sophia,Patel,sophia.patel1310@example.com,NJ,Jersey City,2025-06-20,2026-02-05,9.32
OI00000163,O0000070,P00044,3,298.75,44.81,896.25,851.44,C001310,completed,2026-02-05 16:06:00,1.24,Hair Care 44,Beauty,Hair Care,168.48,298.75,Sophia,Patel,sophia.patel1310@example.com,NJ,Jersey City,2025-06-20,2026-02-05,346.0000000000001
OI00000164,O0000071,P00042,1,71.26,0.0,71.26,71.26,C000672,completed,2026-05-19 21:34:00,1.2,Fragrance 42,Beauty,Fragrance,37.29,71.26,Mia,Lee,mia.lee672@example.com,CA,San Diego,2024-07-20,2026-05-19,33.970000000000006
OI00000165,O0000071,P00085,2,38.62,0.0,77.24,77.24,C000672,completed,2026-05-19 21:34:00,1.2,Snacks 85,Grocery,Snacks,19.99,38.62,Mia,Lee,mia.lee672@example.com,CA,San Diego,2024-07-20,2026-05-19,37.26
OI00000166,O0000071,P00099,4,141.49,28.3,565.96,537.6600000000001,C000672,completed,2026-05-19 21:34:00,1.2,Tea 99,Grocery,Tea,71.81,141.49,Mia,Lee,mia.lee672@example.com,CA,San Diego,2024-07-20,2026-05-19,250.42000000000007
OI00000167,O0000072,P00077,2,84.78,0.0,169.56,169.56,C003035,completed,2026-07-28 21:27:00,13.86,Dumbbells 77,Fitness,Dumbbells,52.93,84.78,Emma,Taylor,emma.taylor3035@example.com,NJ,Jersey City,2025-02-11,2026-07-28,63.7
OI00000168,O0000072,P00083,1,34.76,5.21,34.76,29.549999999999997,C003035,completed,2026-07-28 21:27:00,13.86,Protein Bar 83,Grocery,Protein Bar,15.99,34.76,Emma,Taylor,emma.taylor3035@example.com,NJ,Jersey City,2025-02-11,2026-07-28,13.559999999999997
OI00000169,O0000073,P00050,3,75.23,0.0,225.69,225.69,C004134,completed,2025-01-22 20:46:00,6.97,Fragrance 50,Beauty,Fragrance,44.83,75.23,Lucas,Brown,lucas.brown4134@example.com,IL,Chicago,2025-01-22,2025-01-22,91.19999999999999
OI00000170,O0000074,P00086,1,165.78,0.0,165.78,165.78,C003233,completed,2025-05-05 09:36:00,3.61,Coffee 86,Grocery,Coffee,120.5,165.78,Lucas,Patel,lucas.patel3233@example.com,TX,Austin,2025-06-05,2025-05-05,45.28
OI00000171,O0000075,P00037,1,114.06,0.0,114.06,114.06,C004699,refunded,2025-11-11 10:41:00,12.98,Desk 37,Home,Desk,72.92,114.06,Isabella,Thomas,isabella.thomas4699@example.com,VA,Norfolk,2025-05-14,2025-11-11,41.14
OI00000172,O0000075,P00008,4,208.45,0.0,833.8,833.8,C004699,refunded,2025-11-11 10:41:00,12.98,Mouse 8,Electronics,Mouse,135.18,208.45,Isabella,Thomas,isabella.thomas4699@example.com,VA,Norfolk,2025-05-14,2025-11-11,293.0799999999999
OI00000173,O0000075,P00007,1,284.36,42.65,284.36,241.71,C004699,refunded,2025-11-11 10:41:00,12.98,Mouse 7,Electronics,Mouse,136.65,284.36,Isabella,Thomas,isabella.thomas4699@example.com,VA,Norfolk,2025-05-14,2025-11-11,105.06
OI00000174,O0000076,P00039,1,168.78,0.0,168.78,168.78,C004383,shipped,2026-05-30 19:07:00,0.64,Lamp 39,Home,Lamp,101.75,168.78,Noah,Wilson,noah.wilson4383@example.com,NY,Buffalo,2025-01-26,2026-05-30,67.03
OI00000175,O0000076,P00038,3,234.51,0.0,703.53,703.53,C004383,shipped,2026-05-30 19:07:00,0.64,Cookware 38,Home,Cookware,114.53,234.51,Noah,Wilson,noah.wilson4383@example.com,NY,Buffalo,2025-01-26,2026-05-30,359.93999999999994
OI00000176,O0000076,P00033,4,56.35,0.0,225.4,225.4,C004383,shipped,2026-05-30 19:07:00,0.64,Lamp 33,Home,Lamp,28.89,56.35,Noah,Wilson,noah.wilson4383@example.com,NY,Buffalo,2025-01-26,2026-05-30,109.84
OI00000177,O0000077,P00006,2,177.84,17.78,355.68,337.9,C002812,cancelled,2026-06-28 15:13:00,5.68,Smart Watch 6,Electronics,Smart Watch,119.71,177.84,Ava,Brown,ava.brown2812@example.com,NJ,Jersey City,2024-03-15,2026-06-28,98.47999999999999
OI00000178,O0000077,P00094,1,170.95,0.0,170.95,170.95,C002812,cancelled,2026-06-28 15:13:00,5.68,Tea 94,Grocery,Tea,116.61,170.95,Ava,Brown,ava.brown2812@example.com,NJ,Jersey City,2024-03-15,2026-06-28,54.33999999999999
OI00000179,O0000077,P00042,3,71.26,21.38,213.78000000000003,192.40000000000003,C002812,cancelled,2026-06-28 15:13:00,5.68,Fragrance 42,Beauty,Fragrance,37.29,71.26,Ava,Brown,ava.brown2812@example.com,NJ,Jersey City,2024-03-15,2026-06-28,80.53000000000003
OI00000180,O0000077,P00097,4,55.3,22.12,221.2,199.07999999999998,C002812,cancelled,2026-06-28 15:13:00,5.68,Snacks 97,Grocery,Snacks,35.66,55.3,Ava,Brown,ava.brown2812@example.com,NJ,Jersey City,2024-03-15,2026-06-28,56.44
OI00000181,O0000078,P00010,4,181.61,0.0,726.44,726.44,C002894,completed,2025-03-03 19:00:00,9.39,Mouse 10,Electronics,Mouse,111.71,181.61,Sophia,Miller,sophia.miller2894@example.com,VA,Norfolk,2025-08-12,2025-03-03,279.6000000000001
OI00000182,O0000078,P00047,3,14.7,6.61,44.099999999999994,37.489999999999995,C002894,completed,2025-03-03 19:00:00,9.39,Hair Care 47,Beauty,Hair Care,9.89,14.7,Sophia,Miller,sophia.miller2894@example.com,VA,Norfolk,2025-08-12,2025-03-03,7.819999999999993
OI00000183,O0000078,P00008,3,208.45,31.27,625.3499999999999,594.0799999999999,C002894,completed,2025-03-03 19:00:00,9.39,Mouse 8,Electronics,Mouse,135.18,208.45,Sophia,Miller,sophia.miller2894@example.com,VA,Norfolk,2025-08-12,2025-03-03,188.5399999999999
OI00000184,O0000079,P00069,3,259.69,0.0,779.0699999999999,779.0699999999999,C002739,processing,2026-01-20 11:37:00,7.31,Tracker 69,Fitness,Tracker,178.51,259.69,Mia,Anderson,mia.anderson2739@example.com,IA,Cedar Rapids,2025-11-26,2026-01-20,243.53999999999996
OI00000185,O0000079,P00019,1,335.53,0.0,335.53,335.53,C002739,processing,2026-01-20 11:37:00,7.31,Keyboard 19,Electronics,Keyboard,177.95,335.53,Mia,Anderson,mia.anderson2739@example.com,IA,Cedar Rapids,2025-11-26,2026-01-20,157.57999999999998
OI00000186,O0000080,P00038,4,234.51,46.9,938.04,891.14,C002017,completed,2025-02-13 18:08:00,12.57,Cookware 38,Home,Cookware,114.53,234.51,Olivia,Anderson,olivia.anderson2017@example.com,IA,Des Moines,2024-09-09,2025-02-13,433.02
OI00000187,O0000080,P00066,2,53.72,5.37,107.44,102.07,C002017,completed,2025-02-13 18:08:00,12.57,Dumbbells 66,Fitness,Dumbbells,39.02,53.72,Olivia,Anderson,olivia.anderson2017@example.com,IA,Des Moines,2024-09-09,2025-02-13,24.029999999999987
OI00000188,O0000081,P00074,3,214.16,0.0,642.48,642.48,C001298,completed,2026-03-08 20:41:00,5.67,Bottle 74,Fitness,Bottle,154.64,214.16,Ava,Wilson,ava.wilson1298@example.com,NY,New York,2024-11-05,2026-03-08,178.56000000000006
OI00000189,O0000082,P00073,1,138.27,0.0,138.27,138.27,C004270,completed,2025-09-19 12:04:00,12.25,Bottle 73,Fitness,Bottle,68.28,138.27,James,Davis,james.davis4270@example.com,IL,Chicago,2024-07-10,2025-09-19,69.99000000000001
OI00000190,O0000082,P00034,1,45.31,4.53,45.31,40.78,C004270,completed,2025-09-19 12:04:00,12.25,Cookware 34,Home,Cookware,22.77,45.31,James,Davis,james.davis4270@example.com,IL,Chicago,2024-07-10,2025-09-19,18.01
OI00000191,O0000082,P00059,4,47.75,0.0,191.0,191.0,C004270,completed,2025-09-19 12:04:00,12.25,Fragrance 59,Beauty,Fragrance,37.14,47.75,James,Davis,james.davis4270@example.com,IL,Chicago,2024-07-10,2025-09-19,42.44
OI00000192,O0000082,P00003,2,96.23,0.0,192.46,192.46,C004270,completed,2025-09-19 12:04:00,12.25,Speaker 3,Electronics,Speaker,55.04,96.23,James,Davis,james.davis4270@example.com,IL,Chicago,2024-07-10,2025-09-19,82.38000000000001
OI00000193,O0000083,P00007,2,284.36,85.31,568.72,483.41,C002455,completed,2025-09-29 08:23:00,14.44,Mouse 7,Electronics,Mouse,136.65,284.36,Isabella,Anderson,isabella.anderson2455@example.com,CA,Los Angeles,2026-01-09,2025-09-29,210.11
OI00000194,O0000084,P00095,2,58.93,5.89,117.86,111.97,C000011,completed,2025-08-08 08:16:00,2.14,Protein Bar 95,Grocery,Protein Bar,31.12,58.93,Ava,Thomas,ava.thomas11@example.com,IA,Cedar Rapids,2025-07-03,2025-08-08,49.73
