customer_id,first_name,last_name,state,total_orders,units_purchased,lifetime_revenue,lifetime_profit,last_order_date,customer_name,repeat_customer
C000260,Ava,Anderson,IL,5,36,4389.84,1498.1000000000001,2026-08-19 20:00:00,Ava Anderson,True
C000261,Noah,Garcia,TX,2,20,3062.9700000000003,1235.04,2026-06-07 16:55:00,Noah Garcia,True
C000262,Mia,Brown,FL,7,36,4537.29,1639.4099999999999,2026-06-29 12:25:00,Mia Brown,True
C000263,Ethan,Wilson,CA,2,17,2985.48,1231.0199999999998,2025-12-06 15:35:00,Ethan Wilson,True
C000264,Emma,Davis,TX,1,2,95.5,21.22,2025-03-06 20:13:00,Emma Davis,False
C000265,Noah,Davis,NC,5,21,4502.65,1882.97,2026-07-16 09:37:00,Noah Davis,True
C000266,Isabella,Thomas,MO,6,36,4965.92,1927.31,2026-07-26 08:50:00,Isabella Thomas,True
C000267,Ethan,Smith,CA,1,14,3011.64,1243.74,2026-08-17 09:41:00,Ethan Smith,False
C000268,Olivia,Smith,IA,1,7,1478.52,551.3199999999999,2025-05-11 22:32:00,Olivia Smith,False
C000269,James,Taylor,NJ,3,7,660.3399999999999,222.17,2026-07-07 09:30:00,James Taylor,True
C000270,Isabella,Lee,FL,3,27,4506.51,1655.0300000000002,2026-06-23 21:47:00,Isabella Lee,True
C000271,Lucas,Patel,MO,3,21,3291.77,1468.0,2026-05-13 17:34:00,Lucas Patel,True
C000272,Isabella,Smith,MO,5,32,4791.9,1999.4899999999998,2026-07-29 13:37:00,Isabella Smith,True
C000273,Isabella,Miller,IA,4,29,4913.43,1928.4,2026-07-13 14:17:00,Isabella Miller,True
C000274,Ava,Garcia,GA,2,11,1959.85,738.3299999999999,2026-02-19 17:32:00,Ava Garcia,True
C000275,Liam,Wilson,VA,2,13,1446.06,527.4,2026-05-22 21:03:00,Liam Wilson,True
C000276,Ethan,Taylor,IL,3,14,2897.36,1214.76,2026-04-14 21:43:00,Ethan Taylor,True
C000277,James,Johnson,PA,2,14,1621.28,697.45,2026-01-20 22:05:00,James Johnson,True
C000278,Lucas,Anderson,VA,6,39,6115.09,2261.22,2026-08-21 15:41:00,Lucas Anderson,True
C000279,James,Lee,GA,6,36,4821.21,1729.7499999999998,2026-04-30 08:18:00,James Lee,True
C000280,Liam,Lee,IL,2,12,2063.92,784.71,2026-04-03 14:52:00,Liam Lee,True
C000281,Olivia,Taylor,NC,3,29,5844.96,1981.1000000000001,2026-07-21 22:39:00,Olivia Taylor,True
C000282,Emma,Brown,FL,2,12,1650.73,768.13,2026-08-31 08:54:00,Emma Brown,True
C000283,Noah,Taylor,IL,5,40,6768.2,2014.76,2026-05-18 18:04:00,Noah Taylor,True
C000284,Mason,Patel,NJ,3,14,3115.8199999999997,1209.8,2025-11-13 12:07:00,Mason Patel,True
C000285,Liam,Johnson,NC,3,19,3174.54,1226.24,2026-05-26 09:00:00,Liam Johnson,True
C000286,Liam,Anderson,CA,2,13,2797.13,1199.42,2026-06-29 10:48:00,Liam Anderson,True
C000287,Ethan,Johnson,MO,6,34,4949.15,1750.2199999999998,2026-05-28 08:23:00,Ethan Johnson,True
C000288,Mia,Wilson,TX,3,18,3306.68,1213.2300000000002,2025-11-12 15:58:00,Mia Wilson,True
C000289,Noah,Taylor,TX,1,2,417.22,197.28000000000003,2026-01-15 11:16:00,Noah Taylor,False
C000290,Ethan,Brown,GA,3,10,2062.17,608.8100000000001,2026-04-02 14:42:00,Ethan Brown,True
C000291,Emma,Patel,TX,2,3,601.79,285.70000000000005,2025-11-28 11:15:00,Emma Patel,True
C000292,Olivia,Smith,FL,5,23,3429.74,1385.7199999999998,2025-12-27 18:00:00,Olivia Smith,True
C000293,Ethan,Wilson,IL,8,37,5702.78,2007.27,2026-08-11 15:21:00,Ethan Wilson,True
C000294,Liam,Anderson,CA,10,55,8493.99,3588.83,2026-08-21 10:14:00,Liam Anderson,True
C000295,Olivia,Garcia,NJ,4,26,3901.0600000000004,1574.48,2026-05-05 21:26:00,Olivia Garcia,True
C000296,Ava,Davis,GA,3,23,4106.77,1367.61,2026-06-29 15:56:00,Ava Davis,True
C000297,Noah,Davis,NJ,7,41,6707.01,2646.09,2026-08-06 16:23:00,Noah Davis,True
C000298,Ethan,Anderson,VA,1,8,917.03,382.28999999999996,2025-05-23 18:15:00,Ethan Anderson,False
C000299,Emma,Anderson,TX,3,13,1567.02,581.44,2026-06-07 13:34:00,Emma Anderson,True
C000302,Isabella,Wilson,NJ,2,13,2244.0,1099.8899999999999,2026-07-27 17:03:00,Isabella Wilson,True
C000303,Liam,Miller,IL,3,13,2261.93,873.25,2025-04-09 13:46:00,Liam Miller,True
C000304,Sophia,Miller,IL,3,31,4895.62,1799.94,2026-07-27 12:59:00,Sophia Miller,True
C000305,Ethan,Taylor,FL,8,50,8159.45,3140.42,2026-08-28 09:45:00,Ethan Taylor,True
C000306,Isabella,Davis,TX,3,11,1192.12,577.06,2025-12-29 21:36:00,Isabella Davis,True
C000307,Noah,Miller,VA,6,31,4997.74,1894.6000000000001,2026-04-23 17:42:00,Noah Miller,True
C000308,Ethan,Johnson,PA,5,22,3568.0699999999997,1426.24,2026-05-04 15:48:00,Ethan Johnson,True
C000309,Olivia,Lee,CA,2,20,2930.0199999999995,1141.6599999999996,2025-07-16 10:37:00,Olivia Lee,True
C000310,Isabella,Miller,NC,5,31,5879.75,2155.76,2026-07-24 16:21:00,Isabella Miller,True
C000311,Emma,Lee,NY,2,14,1835.5,767.9,2025-04-15 11:39:00,Emma Lee,True
C000312,Liam,Johnson,CA,3,20,4002.46,1669.96,2026-05-12 22:28:00,Liam Johnson,True
C000313,Ethan,Wilson,VA,2,15,1662.34,600.3899999999999,2026-04-18 21:23:00,Ethan Wilson,True
C000314,Mason,Brown,IA,2,10,945.3900000000001,330.62,2026-02-05 18:07:00,Mason Brown,True
C000315,Mason,Anderson,CA,5,34,4791.53,1721.18,2026-06-22 12:23:00,Mason Anderson,True
C000316,James,Garcia,NJ,6,40,4530.21,1608.72,2026-05-14 12:54:00,James Garcia,True
C000318,Mia,Johnson,GA,4,33,4053.94,1741.52,2026-08-02 10:41:00,Mia Johnson,True
C000319,James,Taylor,TX,4,22,4372.5599999999995,1682.9499999999998,2026-07-20 10:10:00,James Taylor,True
C000320,Olivia,Brown,PA,2,19,3834.85,1812.5700000000002,2026-01-01 18:14:00,Olivia Brown,True
C000321,Ethan,Johnson,IL,5,29,5019.95,1630.21,2026-08-06 12:32:00,Ethan Johnson,True
C000322,Ethan,Anderson,PA,4,19,4368.07,1688.4099999999999,2026-04-29 16:55:00,Ethan Anderson,True
C000323,Mia,Anderson,TX,2,19,1856.1100000000001,593.55,2025-12-03 09:07:00,Mia Anderson,True
C000324,Emma,Davis,VA,7,36,4457.63,1694.64,2026-04-24 21:06:00,Emma Davis,True
C000325,Lucas,Miller,NY,4,32,4818.1,1741.6100000000001,2025-11-13 22:04:00,Lucas Miller,True
C000326,Noah,Lee,CA,1,1,249.55,108.02000000000001,2025-12-13 10:50:00,Noah Lee,False
C000327,Isabella,Taylor,IA,1,11,1747.1599999999999,593.97,2026-02-17 12:28:00,Isabella Taylor,False
C000328,Emma,Patel,NJ,2,18,2550.3500000000004,875.9600000000002,2026-07-13 08:46:00,Emma Patel,True
C000329,Ava,Patel,NY,1,2,192.46,82.38000000000001,2026-07-20 18:00:00,Ava Patel,False
C000330,Mia,Garcia,MO,4,33,3738.64,1398.3799999999999,2026-02-09 09:37:00,Mia Garcia,True
C000331,Ava,Davis,VA,2,16,1389.1,466.97999999999996,2026-07-31 19:43:00,Ava Davis,True
C000332,Sophia,Wilson,TX,5,32,3787.34,1139.6000000000001,2026-07-24 12:34:00,Sophia Wilson,True
C000333,Isabella,Lee,CA,3,15,2260.78,855.2300000000001,2026-07-29 13:04:00,Isabella Lee,True
C000334,Ava,Miller,PA,1,5,957.61,296.38,2025-05-11 16:48:00,Ava Miller,False
C000335,Ethan,Anderson,VA,3,13,1965.92,535.09,2026-04-28 15:15:00,Ethan Anderson,True
C000336,James,Taylor,FL,2,8,1362.83,584.84,2025-07-02 10:04:00,James Taylor,True
C000337,Sophia,Patel,VA,6,34,3870.73,1408.6,2026-05-29 08:55:00,Sophia Patel,True
C000338,Lucas,Thomas,NY,2,15,1789.8,805.03,2026-08-23 17:58:00,Lucas Thomas,True
C000339,Noah,Brown,FL,3,13,1955.39,797.1100000000001,2026-04-17 14:18:00,Noah Brown,True
C000340,Olivia,Smith,FL,2,7,1101.8,357.87,2026-06-03 20:00:00,Olivia Smith,True
C000341,James,Lee,IA,3,17,1930.22,655.07,2025-12-24 19:42:00,James Lee,True
C000342,Noah,Wilson,TX,2,23,3483.38,1123.6100000000001,2026-07-01 14:02:00,Noah Wilson,True
C000343,Liam,Lee,CA,5,29,3308.04,1296.2,2026-07-26 15:38:00,Liam Lee,True
C000344,Mia,Brown,NJ,2,15,1283.75,502.6600000000001,2025-10-20 12:24:00,Mia Brown,True
C000345,Liam,Johnson,IA,1,5,1080.54,498.62,2025-02-20 09:07:00,Liam Johnson,False
C000346,Noah,Johnson,NJ,1,6,916.69,292.80999999999995,2025-10-13 12:45:00,Noah Johnson,False
C000347,Mason,Davis,NY,1,5,476.51,115.72000000000003,2025-02-16 20:59:00,Mason Davis,False
C000348,Ethan,Johnson,NJ,4,17,1628.1899999999998,685.51,2026-07-09 21:23:00,Ethan Johnson,True
C000349,Lucas,Taylor,IL,6,31,5543.12,2127.78,2026-08-22 17:40:00,Lucas Taylor,True
C000350,Mason,Patel,IA,4,20,3842.01,1434.18,2026-05-05 09:17:00,Mason Patel,True
C000351,Emma,Davis,VA,3,21,3373.52,1256.21,2026-08-23 09:45:00,Emma Davis,True
C000352,Ethan,Garcia,GA,5,25,2883.3900000000003,1180.48,2026-08-14 21:11:00,Ethan Garcia,True
C000353,Mason,Anderson,VA,1,7,979.8800000000001,270.40000000000003,2026-08-09 08:48:00,Mason Anderson,False
C000354,Olivia,Thomas,NY,6,55,9643.88,3456.79,2026-08-19 09:40:00,Olivia Thomas,True
C000355,Isabella,Brown,NY,6,32,4952.14,1631.4599999999998,2026-08-19 22:53:00,Isabella Brown,True
C000356,Olivia,Johnson,IL,6,40,5681.95,2316.64,2026-09-02 14:11:00,Olivia Johnson,True
C000357,Ethan,Thomas,VA,3,15,1881.63,655.32,2026-02-28 11:41:00,Ethan Thomas,True
C000358,Mia,Patel,NJ,7,48,7439.84,2926.96,2026-09-10 10:16:00,Mia Patel,True
C000359,Lucas,Wilson,IL,5,25,3677.3199999999997,1400.03,2026-07-31 10:57:00,Lucas Wilson,True
C000360,Emma,Miller,NC,4,28,3927.59,1550.2800000000002,2026-09-13 13:35:00,Emma Miller,True
C000361,Isabella,Anderson,NC,5,49,7237.0,2718.0299999999997,2026-06-02 16:14:00,Isabella Anderson,True
C000362,Isabella,Lee,NJ,2,13,2491.4700000000003,1110.88,2026-01-23 09:53:00,Isabella Lee,True
C000363,Olivia,Taylor,VA,6,38,4246.5599999999995,1607.18,2026-09-01 11:32:00,Olivia Taylor,True
C000364,James,Taylor,IA,1,11,1351.0200000000002,597.7200000000003,2025-09-24 20:44:00,James Taylor,False
C000365,Mason,Taylor,VA,5,27,4917.31,1871.38,2026-05-30 16:16:00,Mason Taylor,True
C000366,Isabella,Thomas,IA,2,9,941.27,344.09,2026-06-23 09:41:00,Isabella Thomas,True
C000367,James,Smith,NY,3,19,3251.86,1361.13,2026-09-08 08:02:00,James Smith,True
C000368,Isabella,Lee,FL,5,34,6386.16,2373.56,2026-08-26 10:03:00,Isabella Lee,True
C000369,James,Taylor,PA,1,11,1891.54,555.1199999999999,2025-12-11 12:45:00,James Taylor,False
C000370,Sophia,Wilson,NJ,3,17,2719.59,1080.06,2026-05-11 15:11:00,Sophia Wilson,True
C000372,Liam,Brown,IL,3,12,1856.12,554.74,2026-01-23 12:15:00,Liam Brown,True
C000373,Emma,Smith,VA,5,30,3293.24,1306.1899999999998,2026-07-03 14:36:00,Emma Smith,True
C000374,Mason,Johnson,NC,1,6,737.29,239.26,2026-04-01 17:40:00,Mason Johnson,False
C000375,Mia,Thomas,TX,2,13,1869.8400000000001,652.2900000000001,2025-03-18 19:09:00,Mia Thomas,True
C000376,Ava,Miller,IL,1,8,751.19,285.47,2025-03-03 18:05:00,Ava Miller,False
C000377,Liam,Davis,PA,3,14,3319.78,1483.92,2026-07-18 18:09:00,Liam Davis,True
C000378,Lucas,Brown,PA,2,10,832.39,309.49,2026-07-20 11:12:00,Lucas Brown,True
C000379,Liam,Lee,IL,2,18,2218.39,730.9,2026-01-19 10:21:00,Liam Lee,True
C000380,Sophia,Wilson,IA,7,44,8285.51,3625.36,2026-05-29 19:03:00,Sophia Wilson,True
C000381,Mason,Johnson,MO,4,23,4231.51,1475.6100000000001,2025-07-31 09:37:00,Mason Johnson,True
C000382,Lucas,Lee,NJ,4,25,3798.07,1591.2200000000003,2026-06-19 12:47:00,Lucas Lee,True
C000383,Noah,Garcia,CA,1,14,3536.2799999999997,1452.79,2025-06-10 21:24:00,Noah Garcia,False
C000384,Emma,Davis,TX,4,38,6123.61,2446.23,2025-08-03 17:34:00,Emma Davis,True
C000385,Noah,Brown,FL,3,25,4536.93,1894.6799999999998,2026-08-31 18:44:00,Noah Brown,True
C000386,Sophia,Patel,GA,5,22,3960.82,1518.34,2026-07-08 11:44:00,Sophia Patel,True
C000388,Ava,Lee,MO,3,26,4192.54,1508.5500000000002,2026-06-23 12:20:00,Ava Lee,True
C000389,Isabella,Lee,PA,3,20,2758.23,977.9399999999998,2026-08-08 08:15:00,Isabella Lee,True
C000390,Emma,Davis,GA,2,13,2622.91,976.23,2025-11-05 12:01:00,Emma Davis,True
C000391,Lucas,Davis,PA,4,28,4172.51,1497.28,2026-08-26 20:26:00,Lucas Davis,True
C000392,Emma,Brown,GA,4,17,1927.23,755.9300000000001,2026-08-09 22:12:00,Emma Brown,True
C000393,Mason,Wilson,PA,2,15,1814.69,648.04,2025-12-12 17:13:00,Mason Wilson,True
C000394,Liam,Garcia,IA,1,7,1004.21,420.58000000000004,2025-06-12 15:42:00,Liam Garcia,False
C000395,Sophia,Taylor,MO,2,18,2299.21,897.26,2025-12-08 15:46:00,Sophia Taylor,True
C000396,Lucas,Anderson,VA,4,27,3969.29,1490.04,2026-05-03 21:53:00,Lucas Anderson,True
C000397,Mason,Brown,CA,4,22,3516.2700000000004,1352.0900000000001,2026-07-14 19:16:00,Mason Brown,True
C000398,Ava,Anderson,FL,6,35,6900.05,2649.7,2026-08-20 09:04:00,Ava Anderson,True
C000399,Sophia,Johnson,NY,4,18,1436.72,479.48,2026-08-07 19:07:00,Sophia Johnson,True
C000401,Ava,Taylor,IL,3,18,1909.6100000000001,798.28,2026-06-24 18:27:00,Ava Taylor,True
C000402,James,Patel,IA,6,43,7693.38,2554.69,2026-06-14 13:30:00,James Patel,True
C000403,Ethan,Brown,VA,4,17,2828.7799999999997,994.03,2026-06-13 14:02:00,Ethan Brown,True
C000404,James,Lee,NY,5,37,6696.87,2572.17,2026-06-26 08:18:00,James Lee,True
C000405,Olivia,Lee,NC,6,28,3838.8199999999997,1434.7,2026-08-26 10:37:00,Olivia Lee,True
C000407,Mia,Smith,TX,4,25,4616.46,1980.88,2026-08-31 14:24:00,Mia Smith,True
C000409,Emma,Wilson,NC,5,22,2613.23,998.69,2026-04-29 12:17:00,Emma Wilson,True
C000410,Lucas,Garcia,CA,7,51,8319.86,3527.09,2026-09-04 08:37:00,Lucas Garcia,True
C000411,Liam,Garcia,NJ,4,20,3950.67,1543.6799999999998,2026-05-15 16:17:00,Liam Garcia,True
C000412,Isabella,Lee,GA,4,11,1254.49,324.93,2026-05-06 09:23:00,Isabella Lee,True
C000413,Sophia,Miller,NC,3,20,3028.0099999999998,1023.56,2026-02-12 20:47:00,Sophia Miller,True
C000414,Mia,Davis,NC,5,40,5256.14,1786.7,2026-07-29 11:09:00,Mia Davis,True
C000415,Emma,Smith,CA,4,23,4159.19,1407.3000000000002,2026-06-28 12:51:00,Emma Smith,True
C000416,Mason,Johnson,FL,4,19,3464.56,1315.52,2026-06-19 21:39:00,Mason Johnson,True
C000417,Noah,Lee,VA,5,34,4747.4,1703.75,2026-02-22 19:45:00,Noah Lee,True
C000418,Mason,Thomas,IL,5,31,5389.11,2035.84,2026-09-10 16:39:00,Mason Thomas,True
C000419,Lucas,Lee,PA,5,40,4878.07,1901.3,2026-06-14 20:36:00,Lucas Lee,True
C000420,Ethan,Anderson,PA,3,32,5500.360000000001,2433.8,2025-09-14 20:49:00,Ethan Anderson,True
C000421,Ava,Smith,NJ,4,24,3732.4,1250.48,2026-08-11 14:55:00,Ava Smith,True
C000422,James,Taylor,CA,5,44,6321.87,2446.71,2026-08-23 09:02:00,James Taylor,True
C000423,Mason,Taylor,TX,3,11,1386.5,441.22,2026-04-05 12:58:00,Mason Taylor,True
C000424,Noah,Brown,TX,3,22,2319.83,945.0100000000001,2026-07-06 10:34:00,Noah Brown,True
C000425,Mason,Patel,FL,2,6,740.29,298.84,2026-08-12 18:51:00,Mason Patel,True
C000426,Ethan,Lee,IL,3,20,3550.79,1436.5700000000002,2026-05-08 22:38:00,Ethan Lee,True
C000427,Mason,Johnson,VA,3,25,2173.35,712.33,2026-02-05 10:25:00,Mason Johnson,True
C000428,Isabella,Garcia,NC,2,11,1108.2,312.76000000000005,2026-02-01 15:59:00,Isabella Garcia,True
C000429,James,Johnson,GA,1,8,1826.96,619.1199999999999,2025-04-20 13:06:00,James Johnson,False
C000430,Olivia,Smith,FL,6,46,7357.030000000001,2416.6800000000003,2026-09-02 17:15:00,Olivia Smith,True
C000431,James,Davis,IA,6,38,6884.05,2897.1000000000004,2026-06-03 11:39:00,James Davis,True
C000432,James,Davis,IA,4,27,3431.8700000000003,1201.3300000000002,2026-07-13 15:52:00,James Davis,True
C000433,Noah,Davis,TX,4,30,3750.19,1265.4800000000002,2026-01-01 08:03:00,Noah Davis,True
C000434,Noah,Taylor,IL,3,12,1286.32,385.4,2025-11-30 08:11:00,Noah Taylor,True
C000435,James,Smith,NC,7,42,6214.72,2347.2,2026-07-31 15:25:00,James Smith,True
C000436,James,Thomas,TX,8,57,8299.619999999999,2816.35,2026-08-30 15:30:00,James Thomas,True
C000437,Olivia,Brown,NC,4,18,3307.75,1357.25,2026-03-09 16:12:00,Olivia Brown,True
C000438,Liam,Davis,TX,5,36,6432.75,2470.7,2025-12-29 17:08:00,Liam Davis,True
C000439,Mason,Lee,CA,5,25,3890.5499999999997,1527.4999999999998,2026-08-29 22:47:00,Mason Lee,True
C000440,Mia,Anderson,CA,4,36,3770.62,1293.93,2026-05-23 12:01:00,Mia Anderson,True
C000441,Sophia,Thomas,IA,4,14,1911.5900000000001,757.8500000000001,2026-04-20 16:24:00,Sophia Thomas,True
C000442,Sophia,Anderson,FL,4,19,3201.62,1178.8700000000001,2026-08-28 09:13:00,Sophia Anderson,True
C000443,Isabella,Smith,NC,4,21,2467.29,784.98,2026-06-27 18:48:00,Isabella Smith,True
C000444,Olivia,Lee,NJ,7,40,6005.36,2000.4699999999998,2026-06-04 18:53:00,Olivia Lee,True
C000445,Isabella,Anderson,CA,2,14,2011.81,700.4,2025-04-29 15:50:00,Isabella Anderson,True
C000446,Sophia,Wilson,TX,4,17,2682.62,1083.56,2026-04-17 09:36:00,Sophia Wilson,True
C000447,Olivia,Johnson,VA,1,7,775.53,238.43000000000006,2025-09-27 21:11:00,Olivia Johnson,False
C000448,Ethan,Thomas,TX,1,15,1672.6200000000001,696.7100000000002,2025-11-21 12:26:00,Ethan Thomas,False
C000449,Emma,Smith,CA,3,16,3026.28,1028.73,2025-12-31 18:30:00,Emma Smith,True
C000450,Olivia,Garcia,NJ,7,49,6403.74,2332.08,2026-09-04 20:22:00,Olivia Garcia,True
C000451,Mason,Wilson,IA,6,54,5913.71,2018.46,2026-08-29 15:06:00,Mason Wilson,True
C000453,Mason,Thomas,NJ,6,22,3739.12,1350.6299999999999,2026-04-23 14:58:00,Mason Thomas,True
C000454,Ava,Patel,NY,3,20,3159.01,999.19,2026-06-05 13:11:00,Ava Patel,True
C000455,Mason,Garcia,NJ,5,25,4605.58,1855.9300000000003,2026-05-31 15:39:00,Mason Garcia,True
C000456,Sophia,Anderson,NY,7,39,5771.139999999999,2120.8199999999997,2026-06-14 11:28:00,Sophia Anderson,True
C000457,Olivia,Garcia,NJ,2,8,1251.8,495.37,2026-05-14 14:53:00,Olivia Garcia,True
C000458,Isabella,Miller,MO,5,33,4896.9,2076.63,2026-07-22 18:16:00,Isabella Miller,True
C000459,James,Patel,VA,1,1,19.52,9.77,2025-12-07 21:07:00,James Patel,False
C000460,Lucas,Davis,FL,9,43,6844.13,2705.14,2026-09-13 19:41:00,Lucas Davis,True
C000461,Mia,Lee,NY,2,9,1165.33,261.19,2025-12-05 18:20:00,Mia Lee,True
C000462,Sophia,Johnson,NC,7,52,7009.89,2988.6,2026-08-05 16:07:00,Sophia Johnson,True
C000463,Noah,Lee,CA,1,6,805.54,319.16,2026-06-13 22:22:00,Noah Lee,False
C000464,Emma,Davis,VA,4,22,3103.1299999999997,1320.1599999999999,2026-09-01 16:43:00,Emma Davis,True
C000465,Ava,Garcia,VA,2,17,2178.35,694.8300000000002,2026-01-04 17:29:00,Ava Garcia,True
C000466,Sophia,Brown,NY,3,23,3307.2400000000002,948.5900000000001,2026-02-16 13:56:00,Sophia Brown,True
C000467,Mason,Thomas,NC,6,49,7349.88,2606.08,2026-08-11 19:45:00,Mason Thomas,True
C000468,Lucas,Wilson,TX,4,22,3510.85,1408.28,2026-06-02 09:14:00,Lucas Wilson,True
C000469,Lucas,Patel,IA,1,7,950.42,201.10999999999999,2026-08-28 09:35:00,Lucas Patel,False
C000470,Lucas,Brown,CA,4,31,4633.02,1799.7900000000002,2026-09-08 12:04:00,Lucas Brown,True
C000471,Ava,Patel,NC,2,11,2368.18,923.9099999999999,2025-04-02 12:08:00,Ava Patel,True
C000472,Isabella,Taylor,NY,3,17,2577.35,1076.19,2026-09-09 13:36:00,Isabella Taylor,True
C000473,Ava,Smith,CA,2,14,1696.43,679.95,2026-03-22 17:34:00,Ava Smith,True
C000474,James,Lee,IA,4,21,2615.82,1085.0100000000002,2026-01-09 11:24:00,James Lee,True
C000475,Sophia,Patel,GA,2,8,2017.72,924.02,2025-05-23 08:27:00,Sophia Patel,True
C000476,Emma,Smith,CA,3,19,3099.31,1094.82,2025-12-03 16:13:00,Emma Smith,True
C000477,Olivia,Garcia,IL,2,14,2635.12,972.0600000000001,2026-05-12 09:34:00,Olivia Garcia,True
C000478,Sophia,Lee,VA,4,30,5220.63,1861.26,2026-07-16 21:45:00,Sophia Lee,True
C000479,Mia,Brown,NC,1,5,579.39,238.76,2025-10-28 18:43:00,Mia Brown,False
C000480,Ava,Patel,GA,3,14,2410.39,868.3899999999999,2026-06-20 11:26:00,Ava Patel,True
C000481,Lucas,Wilson,NC,1,3,489.9,220.03,2026-03-20 16:20:00,Lucas Wilson,False
C000482,Olivia,Johnson,NY,4,38,7114.14,2909.3,2026-08-12 17:45:00,Olivia Johnson,True
C000483,Mia,Miller,NC,3,28,3617.06,1403.0,2026-07-08 10:26:00,Mia Miller,True
C000484,Olivia,Wilson,NC,3,22,3149.68,1130.1,2026-09-12 09:16:00,Olivia Wilson,True
C000485,Emma,Davis,NY,3,20,2782.38,1094.8700000000001,2025-06-03 18:09:00,Emma Davis,True
C000486,Isabella,Smith,NC,5,49,7635.889999999999,3157.47,2026-06-13 16:52:00,Isabella Smith,True
C000487,James,Thomas,IA,1,3,751.77,285.51,2025-08-24 13:03:00,James Thomas,False
C000488,Emma,Taylor,IL,4,30,4472.71,1848.6,2026-04-02 18:42:00,Emma Taylor,True
C000489,Mason,Davis,GA,1,14,2518.42,957.77,2026-01-06 16:14:00,Mason Davis,False
C000490,James,Anderson,NJ,2,8,1421.35,596.5,2026-06-24 16:27:00,James Anderson,True
C000491,Liam,Patel,NJ,3,16,2432.87,912.3800000000001,2025-08-01 09:53:00,Liam Patel,True
C000492,Lucas,Lee,GA,3,11,2968.5,1414.69,2025-12-04 18:02:00,Lucas Lee,True
C000493,James,Brown,FL,2,9,1424.8100000000002,629.3900000000001,2026-07-10 10:32:00,James Brown,True
C000494,Lucas,Thomas,NY,3,17,3296.69,1218.31,2026-08-26 10:20:00,Lucas Thomas,True
C000495,Olivia,Brown,TX,5,33,5454.42,2173.68,2026-02-13 11:21:00,Olivia Brown,True
C000496,Olivia,Miller,IL,4,27,2876.26,1050.34,2026-05-12 13:32:00,Olivia Miller,True
C000497,Olivia,Lee,IL,2,16,3185.91,1045.1399999999999,2026-04-24 11:52:00,Olivia Lee,True
C000498,Isabella,Taylor,PA,5,36,4817.68,2090.19,2026-07-29 21:21:00,Isabella Taylor,True
C000499,Liam,Brown,IL,5,22,2619.38,1105.17,2026-06-08 14:16:00,Liam Brown,True
C000500,Liam,Garcia,IA,2,17,2631.8,993.97,2025-07-28 16:46:00,Liam Garcia,True
C000501,James,Thomas,MO,4,31,4119.12,1781.67,2026-08-28 14:20:00,James Thomas,True
C000502,Ethan,Wilson,IL,5,34,4626.48,1980.62,2026-07-02 14:24:00,Ethan Wilson,True
C000504,Mia,Garcia,NC,5,28,4444.39,1769.04,2026-06-14 16:21:00,Mia Garcia,True
C000505,Noah,Lee,PA,5,29,4009.4500000000003,1457.73,2026-08-21 17:54:00,Noah Lee,True
C000506,James,Davis,IA,3,19,2119.85,590.32,2025-10-31 20:24:00,James Davis,True
C000508,Mason,Thomas,VA,6,47,7111.51,2708.19,2026-09-08 22:23:00,Mason Thomas,True
C000509,Isabella,Wilson,GA,6,46,6729.29,2532.64,2026-07-20 22:33:00,Isabella Wilson,True
C000510,Ava,Smith,MO,1,12,1284.6399999999999,402.47999999999996,2026-07-04 15:49:00,Ava Smith,False
C000511,Lucas,Smith,PA,7,39,4513.57,1712.5399999999997,2026-09-13 15:01:00,Lucas Smith,True
C000512,Mia,Miller,CA,3,27,3737.97,1423.78,2026-03-26 14:12:00,Mia Miller,True
C000513,Liam,Garcia,NJ,1,2,259.45,107.85999999999999,2025-10-16 19:14:00,Liam Garcia,False
C000514,Ava,Smith,NJ,2,13,3043.77,1359.48,2026-06-09 19:04:00,Ava Smith,True
C000515,James,Patel,PA,4,23,3929.33,1455.4099999999999,2026-05-30 15:51:00,James Patel,True
C000516,Ava,Miller,TX,4,17,3186.66,1255.3400000000001,2026-07-02 20:10:00,Ava Miller,True
C000517,Emma,Patel,PA,3,20,3022.77,888.5599999999998,2026-02-12 08:43:00,Emma Patel,True
C000518,Mason,Smith,NY,4,22,3891.52,1469.9100000000003,2026-02-17 20:52:00,Mason Smith,True
C000519,Isabella,Wilson,IL,3,24,2513.6,861.4900000000001,2026-06-07 10:38:00,Isabella Wilson,True
C000521,Ethan,Johnson,VA,3,17,2250.65,851.3199999999999,2026-08-01 08:50:00,Ethan Johnson,True
C000522,James,Johnson,IA,7,42,6447.47,2524.1,2025-09-17 11:04:00,James Johnson,True
C000523,Emma,Anderson,NC,1,10,721.4,290.89,2025-07-07 18:39:00,Emma Anderson,False
C000524,Isabella,Miller,NY,3,10,1130.51,467.91999999999996,2026-02-25 12:58:00,Isabella Miller,True
C000525,Noah,Miller,NC,4,16,1599.99,510.39,2026-06-07 20:53:00,Noah Miller,True
C000526,Lucas,Lee,TX,4,17,2480.84,1090.33,2026-03-18 20:18:00,Lucas Lee,True
C000527,Sophia,Brown,IA,3,16,2722.87,941.1599999999999,2026-02-09 15:19:00,Sophia Brown,True
C000528,Ethan,Garcia,IA,4,31,6208.49,2720.87,2026-03-23 09:59:00,Ethan Garcia,True
